timestamp,test-class,test-method,time,description,result
2021-06-08 16:43:20.053,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,8943,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-06-08 16:43:29.85,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,9257,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-06-08 16:43:40.027,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,9623,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-06-08 16:43:49.082,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,8515,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:43:58.456,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,8824,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-06-08 16:44:07.751,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,8832,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-06-08 16:44:08.777,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAnonymous,498,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:44:13.945,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeEmployer,4607,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:44:19.504,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAdministrator,5073,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:44:46.67,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,12122,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/08/04 17:50, periodFinal=2021/08/05 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-06-08 16:44:59.464,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,12210,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/06/12 17:50, periodFinal=2021/06/12 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-06-08 16:45:10.812,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,10710,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/06/30 13:50, periodFinal=2021/07/01 12:12, workload=3.12, link=null, isPublic=true",OK
2021-06-08 16:45:23.216,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,11897,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/12 12:12, periodFinal=2021/12/12 14:12, workload=1.24, link=null, isPublic=true",OK
2021-06-08 16:45:35.663,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,11785,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/07/29 19:50, periodFinal=2021/07/29 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-06-08 16:45:46.679,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,10448,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/10/31 21:50, periodFinal=2030/10/31 23:55, workload=999.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-06-08 16:45:55.475,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8243,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-06-08 16:46:04.768,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8731,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-06-08 16:46:14.003,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8634,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-06-08 16:46:22.318,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7722,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-06-08 16:46:31.081,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8214,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-06-08 16:46:39.64,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8097,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-06-08 16:46:58.84,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,3149,"[1] recordIndex=0, moment=2021/05/15 12:30, author=Leslie Design-Testing, text=There are great movies, info=https://www.netflix.com/",OK
2021-06-08 16:47:01.405,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1969,"[2] recordIndex=1, moment=2021/05/16 11:30, author=Manuel Rodriguez, text=Good morning! This is a fantastic app, info=http://www.sample-app.com",OK
2021-06-08 16:47:03.906,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,2017,"[3] recordIndex=2, moment=2021/05/17 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-06-08 16:47:06.442,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,2027,"[4] recordIndex=3, moment=2021/05/19 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-06-08 16:47:09.202,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,2266,"[5] recordIndex=4, moment=2021/05/20 00:00, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-06-08 16:47:14.379,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,4693,"[1] user=manager1, password=manager1",OK
2021-06-08 16:47:19.768,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,4839,"[2] user=employer1, password=employer1",OK
2021-06-08 16:47:40.969,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5374,"[1] recordIndex=0, author=Leslie Design-Testing, text=There are great movies, info=https://www.netflix.com/",OK
2021-06-08 16:47:46.247,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4685,"[2] recordIndex=1, author=Manuel Rodriguez, text=Good morning! This is a fantastic app, info=http://www.sample-app.com",OK
2021-06-08 16:47:51.528,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4787,"[3] recordIndex=2, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-06-08 16:47:57.102,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5113,"[4] recordIndex=3, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-06-08 16:48:02.253,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4712,"[5] recordIndex=4, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-06-08 16:48:04.704,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1953,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-06-08 16:48:07.31,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2102,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-06-08 16:48:09.75,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1978,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-06-08 16:48:12.321,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2067,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-06-08 16:48:14.727,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1908,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-06-08 16:48:17.169,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1923,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-06-08 16:48:19.693,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2056,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-06-08 16:48:22.071,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1939,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-06-08 16:48:24.902,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2336,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
2021-06-08 16:48:44.796,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,4057,"[1] recordIndex=0, description=I have to clean the car, Link=http://lavaderosSevilla.com, finalPeriod=2021/08/31 18:55, initialPeriod=2021/03/31 17:50, title=Clean the car",OK
2021-06-08 16:48:48.222,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2934,"[2] recordIndex=1, description=I have to finish developing my application, Link=http://www.sample-app.com, finalPeriod=2021/08/29 19:55, initialPeriod=2021/03/31 17:50, title=Developing my application",OK
2021-06-08 16:48:51.609,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2896,"[3] recordIndex=2, description=I have to go to the supermarket, Link=http://supermarketOnline.com, finalPeriod=2021/07/08 00:00, initialPeriod=2021/07/07 00:00, title=Buy vegetables",OK
2021-06-08 16:48:55.595,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,3463,"[4] recordIndex=3, description=I have to study the math exam, Link=null, finalPeriod=2021/08/30 17:55, initialPeriod=2021/03/31 19:50, title=Study the math exam",OK
2021-06-08 16:48:59.178,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2856,"[5] recordIndex=4, description=I have to study this month, Link=http://mathExams.com, finalPeriod=2021/08/28 17:55, initialPeriod=2021/07/28 13:50, title=Study the math test",OK
2021-06-08 16:49:04.38,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousNegative,4728,"[1] user=manager1, password=manager1",OK
2021-06-08 16:49:09.471,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousNegative,4579,"[2] user=employer1, password=employer1",OK
