timestamp,test-class,test-method,time,description,result
2021-06-08 16:35:33.494,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7337,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-06-08 16:35:41.023,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7241,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-06-08 16:35:48.596,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7319,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-06-08 16:35:56.097,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7253,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:36:03.753,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7374,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-06-08 16:36:11.225,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7205,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-06-08 16:36:11.91,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAnonymous,418,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:36:15.865,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeEmployer,3691,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:36:19.92,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAdministrator,3784,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 16:36:38.862,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8819,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/08/04 17:50, periodFinal=2021/08/05 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-06-08 16:36:48.121,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,9001,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/06/12 17:50, periodFinal=2021/06/12 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-06-08 16:36:57.094,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8704,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/06/30 13:50, periodFinal=2021/07/01 12:12, workload=3.12, link=null, isPublic=true",OK
2021-06-08 16:37:05.981,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8613,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/12 12:12, periodFinal=2021/12/12 14:12, workload=1.24, link=null, isPublic=true",OK
2021-06-08 16:37:15.174,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8938,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/07/29 19:50, periodFinal=2021/07/29 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-06-08 16:37:24.035,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8609,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/10/31 21:50, periodFinal=2030/10/31 23:55, workload=999.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-06-08 16:37:31.228,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,6913,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-06-08 16:37:38.836,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7356,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-06-08 16:37:46.421,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7320,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-06-08 16:37:53.71,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7022,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-06-08 16:38:01.316,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7327,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-06-08 16:38:08.958,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7388,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-06-08 16:38:20.999,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1975,"[1] recordIndex=0, moment=2021/05/15 12:30, author=Leslie Design-Testing, text=There are great movies, info=https://www.netflix.com/",OK
2021-06-08 16:38:23.188,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1902,"[2] recordIndex=1, moment=2021/05/16 11:30, author=Manuel Rodriguez, text=Good morning! This is a fantastic app, info=http://www.sample-app.com",OK
2021-06-08 16:38:25.267,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1826,"[3] recordIndex=2, moment=2021/05/17 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-06-08 16:38:27.355,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1834,"[4] recordIndex=3, moment=2021/05/19 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-06-08 16:38:29.476,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1864,"[5] recordIndex=4, moment=2021/05/20 00:00, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-06-08 16:38:33.604,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3860,"[1] user=manager1, password=manager1",OK
2021-06-08 16:38:37.541,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3688,"[2] user=employer1, password=employer1",OK
2021-06-08 16:38:51.507,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3667,"[1] recordIndex=0, author=Leslie Design-Testing, text=There are great movies, info=https://www.netflix.com/",OK
2021-06-08 16:38:55.391,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3630,"[2] recordIndex=1, author=Manuel Rodriguez, text=Good morning! This is a fantastic app, info=http://www.sample-app.com",OK
2021-06-08 16:38:59.252,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3611,"[3] recordIndex=2, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-06-08 16:39:03.122,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3615,"[4] recordIndex=3, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-06-08 16:39:07.009,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3628,"[5] recordIndex=4, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-06-08 16:39:09.295,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2017,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-06-08 16:39:11.574,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2030,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-06-08 16:39:13.816,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1992,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-06-08 16:39:15.996,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1926,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-06-08 16:39:18.162,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1902,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-06-08 16:39:20.426,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2010,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-06-08 16:39:22.701,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2024,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-06-08 16:39:24.944,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1972,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-06-08 16:39:27.259,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2062,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
2021-06-08 16:39:40.142,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,3026,"[1] recordIndex=0, description=I have to clean the car, Link=http://lavaderosSevilla.com, finalPeriod=2021/08/31 18:55, initialPeriod=2021/03/31 17:50, title=Clean the car",OK
2021-06-08 16:39:43.345,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2923,"[2] recordIndex=1, description=I have to finish developing my application, Link=http://www.sample-app.com, finalPeriod=2021/08/29 19:55, initialPeriod=2021/03/31 17:50, title=Developing my application",OK
2021-06-08 16:39:46.531,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2925,"[3] recordIndex=2, description=I have to go to the supermarket, Link=http://supermarketOnline.com, finalPeriod=2021/07/08 00:00, initialPeriod=2021/07/07 00:00, title=Buy vegetables",OK
2021-06-08 16:39:49.759,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2950,"[4] recordIndex=3, description=I have to study the math exam, Link=null, finalPeriod=2021/08/30 17:55, initialPeriod=2021/03/31 19:50, title=Study the math exam",OK
2021-06-08 16:39:53.016,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2947,"[5] recordIndex=4, description=I have to study this month, Link=http://mathExams.com, finalPeriod=2021/08/28 17:55, initialPeriod=2021/07/28 13:50, title=Study the math test",OK
2021-06-08 16:39:56.975,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousNegative,3683,"[1] user=manager1, password=manager1",OK
2021-06-08 16:40:00.996,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousNegative,3769,"[2] user=employer1, password=employer1",OK
