timestamp,test-class,test-method,time,description,result
2021-06-08 15:34:36.58,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7233,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-06-08 15:34:44.137,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7273,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-06-08 15:34:51.628,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7243,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:34:58.987,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7125,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
2021-06-08 15:35:06.401,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7164,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-06-08 15:35:13.8,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7161,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-06-08 15:35:21.333,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7281,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-06-08 15:35:28.83,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7244,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:35:36.182,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7100,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-06-08 15:35:43.607,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,7171,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-06-08 15:35:44.066,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAnonymous,209,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:35:48.064,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeEmployer,3713,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:35:52.079,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAdministrator,3761,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-06-08 15:36:10.644,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8652,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/08/04 17:50, periodFinal=2021/08/05 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-06-08 15:36:19.856,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8959,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/06/12 17:50, periodFinal=2021/06/12 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-06-08 15:36:28.537,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8387,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/06/30 13:50, periodFinal=2021/07/01 12:12, workload=3.12, link=null, isPublic=true",OK
2021-06-08 15:36:37.163,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8375,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/12 12:12, periodFinal=2021/12/12 14:12, workload=1.24, link=null, isPublic=true",OK
2021-06-08 15:36:46.224,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8808,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/07/29 19:50, periodFinal=2021/07/29 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-06-08 15:36:54.91,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,8450,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/10/31 21:50, periodFinal=2030/10/31 23:55, workload=999.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-06-08 15:37:02.059,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,6883,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-06-08 15:37:09.539,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7228,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-06-08 15:37:17.007,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7232,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-06-08 15:37:24.131,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,6887,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-06-08 15:37:31.712,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7331,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-06-08 15:37:39.273,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,7297,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-06-08 15:37:51.427,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1985,"[1] recordIndex=0, moment=2021/05/15 12:30, author=Leslie Design-Testing, text=There are great movies, info=https://www.netflix.com/",OK
2021-06-08 15:37:53.582,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1888,"[2] recordIndex=1, moment=2021/05/16 11:30, author=Manuel Rodriguez, text=Good morning! This is a fantastic app, info=http://www.sample-app.com",OK
2021-06-08 15:37:55.673,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1837,"[3] recordIndex=2, moment=2021/05/17 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-06-08 15:37:57.801,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1860,"[4] recordIndex=3, moment=2021/05/19 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-06-08 15:37:59.919,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1865,"[5] recordIndex=4, moment=2021/05/20 00:00, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-06-08 15:38:03.888,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3715,"[1] user=manager1, password=manager1",OK
2021-06-08 15:38:07.926,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3800,"[2] user=employer1, password=employer1",OK
2021-06-08 15:38:21.889,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3717,"[1] recordIndex=0, author=Leslie Design-Testing, text=There are great movies, info=https://www.netflix.com/",OK
2021-06-08 15:38:25.823,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3649,"[2] recordIndex=1, author=Manuel Rodriguez, text=Good morning! This is a fantastic app, info=http://www.sample-app.com",OK
2021-06-08 15:38:29.653,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3593,"[3] recordIndex=2, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-06-08 15:38:33.52,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3615,"[4] recordIndex=3, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-06-08 15:38:37.285,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3513,"[5] recordIndex=4, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-06-08 15:38:39.49,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1965,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-06-08 15:38:41.752,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2014,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-06-08 15:38:43.977,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1973,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-06-08 15:38:46.187,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1970,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-06-08 15:38:48.36,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1919,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-06-08 15:38:50.621,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2027,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-06-08 15:38:52.875,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2001,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-06-08 15:38:55.16,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2015,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-06-08 15:38:57.384,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1988,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
2021-06-08 15:39:10.333,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,3029,"[1] recordIndex=0, description=I have to clean the car, Link=http://lavaderosSevilla.com, finalPeriod=2021/08/31 18:55, initialPeriod=2021/03/31 17:50, title=Clean the car",OK
2021-06-08 15:39:13.55,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2953,"[2] recordIndex=1, description=I have to finish developing my application, Link=http://www.sample-app.com, finalPeriod=2021/08/29 19:55, initialPeriod=2021/03/31 17:50, title=Developing my application",OK
2021-06-08 15:39:16.734,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2919,"[3] recordIndex=2, description=I have to go to the supermarket, Link=http://supermarketOnline.com, finalPeriod=2021/07/08 00:00, initialPeriod=2021/07/07 00:00, title=Buy vegetables",OK
2021-06-08 15:39:19.928,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2913,"[4] recordIndex=3, description=I have to study the math exam, Link=null, finalPeriod=2021/08/30 17:55, initialPeriod=2021/03/31 19:50, title=Study the math exam",OK
2021-06-08 15:39:23.134,acme.testing.anonymous.task.AnonymousTaskListTest,ListRecent,2956,"[5] recordIndex=4, description=I have to study this month, Link=http://mathExams.com, finalPeriod=2021/08/28 17:55, initialPeriod=2021/07/28 13:50, title=Study the math test",OK
2021-06-08 15:39:27.164,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousNegative,3752,"[1] user=manager1, password=manager1",OK
2021-06-08 15:39:31.179,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousNegative,3749,"[2] user=employer1, password=employer1",OK
